date,股價,開盤價,收盤價,最高價,最低價,成交張數,成交筆數,成交金額,成交均張,漲跌幅,買進_外陸資買進股數(不含外資自營商),賣出_外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),買進_投信買進股數,賣出_投信賣出股數,投信買賣超股數,買進_自營商買進股數(自行買賣+避險),賣出_自營商賣出股數(自行買賣+避險),自營商買賣超股數,三大法人買進股數,三大法人賣出股數,三大法人買賣超股數,累計_買進_外陸資買進股數(不含外資自營商),累計_賣出_外陸資賣出股數(不含外資自營商),累計_外陸資買賣超股數(不含外資自營商),累計_買進_投信買進股數,累計_賣出_投信賣出股數,累計_投信買賣超股數,累計_買進_自營商買進股數(自行買賣+避險),累計_賣出_自營商賣出股數(自行買賣+避險),累計_自營商買賣超股數,累計_三大法人買進股數,累計_三大法人賣出股數,累計_三大法人買賣超股數,融資_融資買進(張),融資_融資賣出(張),融資_融資現金償還(張),融資_增減(張),融資_融資今日餘額(張),融券_融券買進(張),融券_融券賣出(張),融券_融券償還(張),融券_增減(張),融券_融券今日餘額(張),資券互抵(張),累計_融資_融資買進(張),累計_融資_融資賣出(張),累計_融資_增減(張),累計_融券_融券買進(張),累計_融券_融券賣出(張),累計_融券_增減(張),借券賣出_當日賣出,借券賣出_當日還券,借券賣出_當日調整,借券賣出_增減,借券賣出_當日餘額,借券賣出_次一營業日可限額,累計_借券賣出_當日賣出,累計_借券賣出_當日還券,累計_借券賣出_增減,1-999(股),"1,000-5,000(股)","5,001-10,000(股)","10,001-15,000(股)","15,001-20,000(股)","20,001-30,000(股)","30,001-40,000(股)","40,001-50,000(股)","50,001-100,000(股)","100,001-200,000(股)","200,001-400,000(股)","400,001-600,000(股)","600,001-800,000(股)","800,001-1,000,000(股)","1,000,001(股)以上"
2019-08-05,246.5,251.0,246.5,252.0,245.5,52835.0,20136.0,13092403583.0,2.62,-5.0,18179332.0,40275009.0,-22095677.0,78000.0,506000.0,-428000.0,2653000.0,362000.0,2291000.0,20910332.0,41143009.0,-20232677.0,8585093569.0,8906609157.0,-321515588.0,85636277.0,88312607.0,-2676330.0,322703900.0,299246403.0,23457497.0,8993433746.0,9294168167.0,-300734421.0,1824.0,319.0,6.0,1499.0,10447.0,305.0,92.0,0.0,-213.0,1390.0,1.0,204955.0,199691.0,559.0,62949.0,63631.0,-614.0,0.0,1000.0,0.0,-1000.0,15269310.0,9495647.0,268381000.0,266973690.0,1407310.0,0.12,1.1,0.64,0.41,0.28,0.42,0.28,0.23,0.71,0.85,1.07,0.74,0.7,0.61,91.77
2019-08-06,248.5,240.0,248.5,250.0,240.0,58916.0,22358.0,14440787992.0,2.64,2.0,25614284.0,29956005.0,-4341721.0,688000.0,73000.0,615000.0,2070000.0,1218000.0,852000.0,28372284.0,31247005.0,-2874721.0,8610707853.0,8936565162.0,-325857309.0,86324277.0,88385607.0,-2061330.0,324773900.0,300464403.0,24309497.0,9021806030.0,9325415172.0,-303609142.0,786.0,946.0,53.0,-213.0,10234.0,361.0,441.0,0.0,80.0,1470.0,40.0,205741.0,200637.0,346.0,63310.0,64072.0,-534.0,0.0,0.0,0.0,0.0,15269310.0,9787463.0,268381000.0,266973690.0,1407310.0,0.12,1.1,0.64,0.41,0.28,0.42,0.28,0.23,0.71,0.85,1.07,0.74,0.7,0.61,91.77
2019-08-07,248.0,250.0,248.0,250.5,246.5,29435.0,11208.0,7305272500.0,2.63,-0.5,11942083.0,21871034.0,-9928951.0,67000.0,491000.0,-424000.0,292000.0,1825000.0,-1533000.0,12301083.0,24187034.0,-11885951.0,8622649936.0,8958436196.0,-335786260.0,86391277.0,88876607.0,-2485330.0,325065900.0,302289403.0,22776497.0,9034107113.0,9349602206.0,-315495093.0,614.0,333.0,13.0,268.0,10502.0,113.0,90.0,0.0,-23.0,1447.0,6.0,206355.0,200970.0,614.0,63423.0,64162.0,-557.0,1416000.0,0.0,0.0,1416000.0,16685310.0,9794118.0,269797000.0,266973690.0,2823310.0,0.12,1.1,0.64,0.41,0.28,0.42,0.28,0.23,0.71,0.85,1.07,0.74,0.7,0.61,91.77
2019-08-08,253.5,248.0,253.5,254.0,248.0,30140.0,11228.0,7599200564.0,2.68,5.5,22693000.0,15212481.0,7480519.0,427075.0,52000.0,375075.0,698000.0,1147000.0,-449000.0,23818075.0,16411481.0,7406594.0,8645342936.0,8973648677.0,-328305741.0,86818352.0,88928607.0,-2110255.0,325763900.0,303436403.0,22327497.0,9057925188.0,9366013687.0,-308088499.0,471.0,949.0,8.0,-486.0,10016.0,161.0,235.0,1.0,73.0,1520.0,2.0,206826.0,201919.0,128.0,63584.0,64397.0,-484.0,563000.0,739000.0,0.0,-176000.0,16509310.0,9675442.0,270360000.0,267712690.0,2647310.0,0.12,1.14,0.66,0.42,0.29,0.43,0.28,0.24,0.71,0.85,1.08,0.74,0.71,0.61,91.66
2019-08-12,251.0,254.5,251.0,254.5,251.0,24732.0,8415.0,6242935989.0,2.94,-2.5,15955631.0,19332830.0,-3377199.0,7000.0,546000.0,-539000.0,335000.0,803000.0,-468000.0,16297631.0,20681830.0,-4384199.0,8661298567.0,8992981507.0,-331682940.0,86825352.0,89474607.0,-2649255.0,326098900.0,304239403.0,21859497.0,9074222819.0,9386695517.0,-312472698.0,610.0,199.0,1.0,410.0,10426.0,99.0,47.0,0.0,-52.0,1468.0,4.0,207436.0,202118.0,538.0,63683.0,64444.0,-536.0,703000.0,0.0,0.0,703000.0,17212310.0,9641916.0,271063000.0,267712690.0,3350310.0,0.12,1.14,0.66,0.42,0.29,0.43,0.28,0.24,0.71,0.85,1.08,0.74,0.71,0.61,91.66
2019-08-13,246.5,249.0,246.5,249.5,246.5,25045.0,11377.0,6204239476.0,2.2,-4.5,12736809.0,21095909.0,-8359100.0,159000.0,200018.0,-41018.0,846000.0,371000.0,475000.0,13741809.0,21666927.0,-7925118.0,8674035376.0,9014077416.0,-340042040.0,86984352.0,89674625.0,-2690273.0,326944900.0,304610403.0,22334497.0,9087964628.0,9408362444.0,-320397816.0,765.0,234.0,11.0,520.0,10946.0,243.0,37.0,7.0,-213.0,1255.0,7.0,208201.0,202352.0,1058.0,63926.0,64481.0,-749.0,0.0,38000.0,0.0,-38000.0,17174310.0,9228658.0,271063000.0,267750690.0,3312310.0,0.12,1.14,0.66,0.42,0.29,0.43,0.28,0.24,0.71,0.85,1.08,0.74,0.71,0.61,91.66
2019-08-14,249.5,252.5,249.5,254.0,249.5,36336.0,13609.0,9142333535.0,2.67,3.0,18620131.0,22677765.0,-4057634.0,304000.0,0.0,304000.0,1748000.0,1577000.0,171000.0,20672131.0,24254765.0,-3582634.0,8692655507.0,9036755181.0,-344099674.0,87288352.0,89674625.0,-2386273.0,328692900.0,306187403.0,22505497.0,9108636759.0,9432617209.0,-323980450.0,2260.0,668.0,4.0,1588.0,12534.0,99.0,83.0,0.0,-16.0,1239.0,3.0,210461.0,203020.0,2646.0,64025.0,64564.0,-765.0,134000.0,194000.0,0.0,-60000.0,17114310.0,9323703.0,271197000.0,267944690.0,3252310.0,0.12,1.14,0.66,0.42,0.29,0.43,0.28,0.24,0.71,0.85,1.08,0.74,0.71,0.61,91.66
2019-08-15,248.0,247.0,248.0,248.5,246.0,28277.0,10852.0,6994442633.0,2.61,-1.5,16857150.0,18719743.0,-1862593.0,57000.0,689000.0,-632000.0,911000.0,1199000.0,-288000.0,17825150.0,20607743.0,-2782593.0,8709512657.0,9055474924.0,-345962267.0,87345352.0,90363625.0,-3018273.0,329603900.0,307386403.0,22217497.0,9126461909.0,9453224952.0,-326763043.0,1182.0,493.0,0.0,689.0,13223.0,122.0,75.0,0.0,-47.0,1192.0,20.0,211643.0,203513.0,3335.0,64147.0,64639.0,-812.0,0.0,0.0,0.0,0.0,17114310.0,9310980.0,271197000.0,267944690.0,3252310.0,0.12,1.14,0.66,0.42,0.29,0.43,0.28,0.24,0.71,0.85,1.08,0.74,0.71,0.61,91.66
2019-08-16,250.0,249.5,250.0,252.0,248.0,25696.0,8994.0,6420744887.0,2.86,2.0,15700022.0,18076027.0,-2376005.0,25000.0,98000.0,-73000.0,626000.0,781000.0,-155000.0,16351022.0,18955027.0,-2604005.0,8725212679.0,9073550951.0,-348338272.0,87370352.0,90461625.0,-3091273.0,330229900.0,308167403.0,22062497.0,9142812931.0,9472179979.0,-329367048.0,478.0,1044.0,4.0,-570.0,12653.0,46.0,49.0,0.0,3.0,1195.0,1.0,212121.0,204557.0,2765.0,64193.0,64688.0,-809.0,211000.0,0.0,0.0,211000.0,17325310.0,9381034.0,271408000.0,267944690.0,3463310.0,0.12,1.15,0.66,0.42,0.29,0.43,0.28,0.24,0.72,0.86,1.08,0.74,0.72,0.62,91.6
2019-08-19,252.0,251.5,252.0,253.0,250.5,25098.0,9398.0,6326683127.0,2.67,2.0,16938575.0,15105302.0,1833273.0,302000.0,70000.0,232000.0,401000.0,530000.0,-129000.0,17641575.0,15705302.0,1936273.0,8742151254.0,9088656253.0,-346504999.0,87672352.0,90531625.0,-2859273.0,330630900.0,308697403.0,21933497.0,9160454506.0,9487885281.0,-327430775.0,425.0,1203.0,1.0,-779.0,11874.0,42.0,61.0,0.0,19.0,1214.0,1.0,212546.0,205760.0,1986.0,64235.0,64749.0,-790.0,10000.0,0.0,0.0,10000.0,17335310.0,9358848.0,271418000.0,267944690.0,3473310.0,0.12,1.15,0.66,0.42,0.29,0.43,0.28,0.24,0.72,0.86,1.08,0.74,0.72,0.62,91.6
2019-08-20,254.5,254.0,254.5,254.5,252.5,20620.0,8214.0,5233263533.0,2.51,2.5,15706026.0,9309652.0,6396374.0,109000.0,53000.0,56000.0,331000.0,1128000.0,-797000.0,16146026.0,10490652.0,5655374.0,8757857280.0,9097965905.0,-340108625.0,87781352.0,90584625.0,-2803273.0,330961900.0,309825403.0,21136497.0,9176600532.0,9498375933.0,-321775401.0,202.0,665.0,4.0,-467.0,11407.0,16.0,103.0,0.0,87.0,1301.0,0.0,212748.0,206425.0,1519.0,64251.0,64852.0,-703.0,1000.0,0.0,0.0,1000.0,17336310.0,9273144.0,271419000.0,267944690.0,3474310.0,0.12,1.15,0.66,0.42,0.29,0.43,0.28,0.24,0.72,0.86,1.08,0.74,0.72,0.62,91.6
2019-08-21,254.5,254.5,254.5,255.0,253.0,20269.0,7383.0,5152545480.0,2.75,0.0,14882469.0,13585323.0,1297146.0,96000.0,58000.0,38000.0,344041.0,954000.0,-609959.0,15322510.0,14597323.0,725187.0,8772739749.0,9111551228.0,-338811479.0,87877352.0,90642625.0,-2765273.0,331305941.0,310779403.0,20526538.0,9191923042.0,9512973256.0,-321050214.0,517.0,375.0,3.0,139.0,11546.0,21.0,82.0,0.0,61.0,1362.0,8.0,213265.0,206800.0,1658.0,64272.0,64934.0,-642.0,549000.0,85000.0,0.0,464000.0,17800310.0,9310448.0,271968000.0,268029690.0,3938310.0,0.12,1.15,0.66,0.42,0.29,0.43,0.28,0.24,0.72,0.86,1.08,0.74,0.72,0.62,91.6
2019-08-22,254.0,257.0,254.0,257.5,254.0,22136.0,8794.0,5659296700.0,2.52,-0.5,13118480.0,11965140.0,1153340.0,1949000.0,120000.0,1829000.0,410000.0,1251000.0,-841000.0,15477480.0,13336140.0,2141340.0,8785858229.0,9123516368.0,-337658139.0,89826352.0,90762625.0,-936273.0,331715941.0,312030403.0,19685538.0,9207400522.0,9526309396.0,-318908874.0,304.0,483.0,12.0,-191.0,11355.0,40.0,75.0,0.0,35.0,1397.0,7.0,213569.0,207283.0,1467.0,64312.0,65009.0,-607.0,28000.0,0.0,0.0,28000.0,17828310.0,9293695.0,271996000.0,268029690.0,3966310.0,0.12,1.15,0.66,0.42,0.29,0.43,0.28,0.24,0.72,0.86,1.08,0.74,0.72,0.62,91.6
2019-08-23,254.0,253.5,254.0,254.5,253.0,14772.0,5663.0,3748071178.0,2.61,0.0,7953392.0,9575376.0,-1621984.0,227000.0,86000.0,141000.0,836000.0,144000.0,692000.0,9016392.0,9805376.0,-788984.0,8793811621.0,9133091744.0,-339280123.0,90053352.0,90848625.0,-795273.0,332551941.0,312174403.0,20377538.0,9216416914.0,9536114772.0,-319697858.0,412.0,194.0,4.0,214.0,11569.0,24.0,30.0,0.0,6.0,1403.0,1.0,213981.0,207477.0,1681.0,64336.0,65039.0,-601.0,157000.0,0.0,0.0,157000.0,17985310.0,9128460.0,272153000.0,268029690.0,4123310.0,0.12,1.14,0.66,0.42,0.29,0.43,0.28,0.24,0.72,0.85,1.09,0.74,0.7,0.63,91.62
2019-08-26,248.5,249.0,248.5,250.5,248.5,31740.0,13388.0,7910873500.0,2.37,-5.5,11799951.0,27248079.0,-15448128.0,366000.0,282000.0,84000.0,491000.0,373000.0,118000.0,12656951.0,27903079.0,-15246128.0,8813929172.0,9173660725.0,-359731553.0,90419352.0,91689625.0,-1270273.0,333226941.0,312582403.0,20644538.0,9237575465.0,9577932753.0,-340357288.0,972.0,276.0,0.0,696.0,12265.0,330.0,23.0,0.0,-307.0,1096.0,4.0,214953.0,207753.0,2377.0,64666.0,65062.0,-908.0,0.0,90000.0,0.0,-90000.0,17895310.0,9207182.0,272153000.0,268119690.0,4033310.0,0.12,1.14,0.66,0.42,0.29,0.43,0.28,0.24,0.72,0.85,1.09,0.74,0.7,0.63,91.62
2019-08-27,250.0,250.5,250.0,251.0,248.5,53664.0,8939.0,13410582151.0,6.0,1.5,46495289.0,47619526.0,-1124237.0,613000.0,22000.0,591000.0,130000.0,432000.0,-302000.0,47238289.0,48073526.0,-835237.0,8860424461.0,9221280251.0,-360855790.0,91032352.0,91711625.0,-679273.0,333356941.0,313014403.0,20342538.0,9284813754.0,9626006279.0,-341192525.0,564.0,272.0,7.0,285.0,12550.0,59.0,54.0,0.0,-5.0,1091.0,2.0,215517.0,208025.0,2662.0,64725.0,65116.0,-913.0,0.0,0.0,-1000.0,0.0,17894310.0,9401189.0,272153000.0,268119690.0,4033310.0,0.12,1.14,0.66,0.42,0.29,0.43,0.28,0.24,0.72,0.85,1.09,0.74,0.7,0.63,91.62
2019-08-28,252.0,250.5,252.0,253.0,250.5,15280.0,6829.0,3852096070.0,2.24,2.0,11006239.0,8356875.0,2649364.0,145000.0,0.0,145000.0,189000.0,598000.0,-409000.0,11340239.0,8954875.0,2385364.0,8871430700.0,9229637126.0,-358206426.0,91177352.0,91711625.0,-534273.0,333545941.0,313612403.0,19933538.0,9296153993.0,9634961154.0,-338807161.0,639.0,630.0,12.0,-3.0,12547.0,11.0,90.0,0.0,79.0,1170.0,2.0,216156.0,208655.0,2659.0,64736.0,65206.0,-834.0,217000.0,0.0,0.0,217000.0,18111310.0,9292585.0,272370000.0,268119690.0,4250310.0,0.12,1.14,0.66,0.42,0.29,0.43,0.28,0.24,0.72,0.85,1.09,0.74,0.7,0.63,91.62
2019-08-29,254.0,253.0,254.0,254.0,251.0,20085.0,6596.0,5078703588.0,3.05,2.0,16493415.0,12799843.0,3693572.0,118000.0,124000.0,-6000.0,157000.0,167000.0,-10000.0,16768415.0,13090843.0,3677572.0,8887924115.0,9242436969.0,-354512854.0,91295352.0,91835625.0,-540273.0,333702941.0,313779403.0,19923538.0,9312922408.0,9648051997.0,-335129589.0,163.0,596.0,4.0,-437.0,12110.0,20.0,63.0,0.0,43.0,1213.0,1.0,216319.0,209251.0,2222.0,64756.0,65269.0,-791.0,652000.0,0.0,0.0,652000.0,18763310.0,9149976.0,273022000.0,268119690.0,4902310.0,0.12,1.14,0.66,0.42,0.29,0.43,0.28,0.24,0.72,0.85,1.09,0.74,0.7,0.63,91.62
2019-08-30,259.0,256.5,259.0,259.0,256.0,35299.0,13703.0,9092482858.0,2.58,5.0,30454031.0,12897397.0,17556634.0,50000.0,0.0,50000.0,578000.0,202000.0,376000.0,31082031.0,13099397.0,17982634.0,8918378146.0,9255334366.0,-336956220.0,91345352.0,91835625.0,-490273.0,334280941.0,313981403.0,20299538.0,9344004439.0,9661151394.0,-317146955.0,334.0,915.0,3.0,-584.0,11526.0,55.0,177.0,0.0,122.0,1335.0,0.0,216653.0,210166.0,1638.0,64811.0,65446.0,-669.0,278000.0,0.0,0.0,278000.0,19041310.0,9293883.0,273300000.0,268119690.0,5180310.0,0.12,1.16,0.66,0.42,0.29,0.43,0.29,0.24,0.72,0.85,1.09,0.76,0.71,0.61,91.58
2019-09-02,257.5,258.0,257.5,258.0,256.0,14776.0,7608.0,3800453292.0,1.94,-1.5,8268832.0,7452000.0,816832.0,139000.0,156000.0,-17000.0,771000.0,238000.0,533000.0,9178832.0,7846000.0,1332832.0,8926646978.0,9262786366.0,-336139388.0,91484352.0,91991625.0,-507273.0,335051941.0,314219403.0,20832538.0,9353183271.0,9668997394.0,-315814123.0,287.0,281.0,0.0,6.0,11532.0,30.0,17.0,0.0,-13.0,1322.0,0.0,216940.0,210447.0,1644.0,64841.0,65463.0,-682.0,1000.0,300000.0,0.0,-299000.0,18742310.0,8842853.0,273301000.0,268419690.0,4881310.0,0.12,1.16,0.66,0.42,0.29,0.43,0.29,0.24,0.72,0.85,1.09,0.76,0.71,0.61,91.58
2019-09-03,254.0,256.5,254.0,258.0,253.0,26086.0,11210.0,6642868555.0,2.33,-3.5,11399399.0,20908758.0,-9509359.0,384000.0,193000.0,191000.0,1711000.0,107000.0,1604000.0,13494399.0,21208758.0,-7714359.0,8938046377.0,9283695124.0,-345648747.0,91868352.0,92184625.0,-316273.0,336762941.0,314326403.0,22436538.0,9366677670.0,9690206152.0,-323528482.0,973.0,220.0,2.0,751.0,12283.0,99.0,5.0,0.0,-94.0,1228.0,1.0,217913.0,210667.0,2395.0,64940.0,65468.0,-776.0,274000.0,153000.0,0.0,121000.0,18863310.0,8785082.0,273575000.0,268572690.0,5002310.0,0.12,1.16,0.66,0.42,0.29,0.43,0.29,0.24,0.72,0.85,1.09,0.76,0.71,0.61,91.58
2019-09-04,257.5,254.0,257.5,258.0,254.0,23697.0,9291.0,6081456520.0,2.55,3.5,17730960.0,13163315.0,4567645.0,384000.0,110000.0,274000.0,1966000.0,468000.0,1498000.0,20080960.0,13741315.0,6339645.0,8955777337.0,9296858439.0,-341081102.0,92252352.0,92294625.0,-42273.0,338728941.0,314794403.0,23934538.0,9386758630.0,9703947467.0,-317188837.0,234.0,541.0,2.0,-309.0,11974.0,17.0,277.0,1.0,259.0,1487.0,1.0,218147.0,211208.0,2086.0,64957.0,65745.0,-517.0,0.0,0.0,0.0,0.0,18863310.0,8729327.0,273575000.0,268572690.0,5002310.0,0.12,1.16,0.66,0.42,0.29,0.43,0.29,0.24,0.72,0.85,1.09,0.76,0.71,0.61,91.58
2019-09-05,263.0,263.0,263.0,263.0,260.5,49041.0,22796.0,12869665251.0,2.15,5.5,43947000.0,10292236.0,33654764.0,1277000.0,275000.0,1002000.0,360000.0,2014000.0,-1654000.0,45584000.0,12581236.0,33002764.0,8999724337.0,9307150675.0,-307426338.0,93529352.0,92569625.0,959727.0,339088941.0,316808403.0,22280538.0,9432342630.0,9716528703.0,-284186073.0,135.0,1937.0,0.0,-1802.0,10172.0,203.0,208.0,5.0,0.0,1487.0,1.0,218282.0,213145.0,284.0,65160.0,65953.0,-517.0,0.0,0.0,0.0,0.0,18863310.0,8974634.0,273575000.0,268572690.0,5002310.0,0.12,1.16,0.66,0.42,0.29,0.43,0.29,0.24,0.72,0.85,1.09,0.76,0.71,0.61,91.58
2019-09-06,263.5,265.0,263.5,265.0,263.0,26609.0,11957.0,7016868801.0,2.23,0.5,21956021.0,9896549.0,12059472.0,329000.0,12000.0,317000.0,260000.0,615000.0,-355000.0,22545021.0,10523549.0,12021472.0,9021680358.0,9317047224.0,-295366866.0,93858352.0,92581625.0,1276727.0,339348941.0,317423403.0,21925538.0,9454887651.0,9727052252.0,-272164601.0,158.0,736.0,3.0,-581.0,9591.0,142.0,97.0,1.0,-46.0,1441.0,4.0,218440.0,213881.0,-297.0,65302.0,66050.0,-563.0,0.0,0.0,0.0,0.0,18863310.0,8933743.0,273575000.0,268572690.0,5002310.0,0.12,1.11,0.65,0.41,0.28,0.42,0.28,0.24,0.72,0.84,1.08,0.76,0.71,0.63,91.69
2019-09-09,265.0,265.5,265.0,266.0,263.5,17317.0,8762.0,4585545966.0,1.98,1.5,11629458.0,3739000.0,7890458.0,151000.0,17000.0,134000.0,213000.0,1059000.0,-846000.0,11993458.0,4815000.0,7178458.0,9033309816.0,9320786224.0,-287476408.0,94009352.0,92598625.0,1410727.0,339561941.0,318482403.0,21079538.0,9466881109.0,9731867252.0,-264986143.0,293.0,574.0,5.0,-286.0,9305.0,70.0,44.0,0.0,-26.0,1415.0,2.0,218733.0,214455.0,-583.0,65372.0,66094.0,-589.0,0.0,1230000.0,0.0,-1230000.0,17633310.0,8899241.0,273575000.0,269802690.0,3772310.0,0.12,1.11,0.65,0.41,0.28,0.42,0.28,0.24,0.72,0.84,1.08,0.76,0.71,0.63,91.69
2019-09-10,261.5,263.5,261.5,264.0,260.5,30019.0,11831.0,7862297242.0,2.54,-3.5,19125000.0,20427744.0,-1302744.0,33000.0,364000.0,-331000.0,1531000.0,251000.0,1280000.0,20689000.0,21042744.0,-353744.0,9052434816.0,9341213968.0,-288779152.0,94042352.0,92962625.0,1079727.0,341092941.0,318733403.0,22359538.0,9487570109.0,9752909996.0,-265339887.0,563.0,152.0,1.0,410.0,9715.0,322.0,25.0,2.0,-299.0,1116.0,0.0,219296.0,214607.0,-173.0,65694.0,66119.0,-888.0,60000.0,924000.0,0.0,-864000.0,16769310.0,9014706.0,273635000.0,270726690.0,2908310.0,0.12,1.11,0.65,0.41,0.28,0.42,0.28,0.24,0.72,0.84,1.08,0.76,0.71,0.63,91.69
2019-09-11,263.0,264.0,263.0,264.5,260.5,36266.0,12058.0,9508884445.0,3.01,1.5,24161720.0,23448214.0,713506.0,408000.0,9000.0,399000.0,1037000.0,1850000.0,-813000.0,25606720.0,25307214.0,299506.0,9076596536.0,9364662182.0,-288065646.0,94450352.0,92971625.0,1478727.0,342129941.0,320583403.0,21546538.0,9513176829.0,9778217210.0,-265040381.0,1032.0,341.0,14.0,677.0,10392.0,237.0,37.0,14.0,-214.0,902.0,3.0,220328.0,214948.0,504.0,65931.0,66156.0,-1102.0,70000.0,0.0,-60000.0,70000.0,16779310.0,9148410.0,273705000.0,270726690.0,2978310.0,0.12,1.11,0.65,0.41,0.28,0.42,0.28,0.24,0.72,0.84,1.08,0.76,0.71,0.63,91.69
2019-09-12,262.5,265.0,262.5,265.0,261.5,38792.0,8282.0,10198483555.0,4.68,-0.5,32971212.0,28739259.0,4231953.0,178000.0,16000.0,162000.0,889000.0,379000.0,510000.0,34038212.0,29134259.0,4903953.0,9109567748.0,9393401441.0,-283833693.0,94628352.0,92987625.0,1640727.0,343018941.0,320962403.0,22056538.0,9547215041.0,9807351469.0,-260136428.0,346.0,256.0,16.0,74.0,10466.0,787.0,0.0,24.0,-811.0,91.0,0.0,220674.0,215204.0,578.0,66718.0,66156.0,-1913.0,86000.0,625000.0,0.0,-539000.0,16240310.0,9172677.0,273791000.0,271351690.0,2439310.0,0.12,1.1,0.64,0.41,0.28,0.42,0.28,0.24,0.72,0.84,1.08,0.77,0.7,0.62,91.7
2019-09-16,265.5,262.0,265.5,265.5,261.5,38913.0,11120.0,10258240252.0,3.5,3.0,33721238.0,20208631.0,13512607.0,43000.0,27290.0,15710.0,759000.0,634000.0,125000.0,34523238.0,20869921.0,13653317.0,9143288986.0,9413610072.0,-270321086.0,94671352.0,93014915.0,1656437.0,343777941.0,321596403.0,22181538.0,9581738279.0,9828221390.0,-246483111.0,376.0,789.0,2.0,-415.0,10051.0,10.0,0.0,81.0,-91.0,0.0,0.0,221050.0,215993.0,163.0,66728.0,66156.0,-2004.0,12000.0,356000.0,0.0,-344000.0,15896310.0,9260742.0,273803000.0,271707690.0,2095310.0,0.12,1.1,0.64,0.41,0.28,0.42,0.28,0.24,0.72,0.84,1.08,0.77,0.7,0.62,91.7
2019-09-17,265.0,266.5,265.0,266.5,264.5,30069.0,9222.0,7979032930.0,3.26,-0.5,25214088.0,15744586.0,9469502.0,111000.0,24000.0,87000.0,748000.0,855000.0,-107000.0,26073088.0,16623586.0,9449502.0,9168503074.0,9429354658.0,-260851584.0,94782352.0,93038915.0,1743437.0,344525941.0,322451403.0,22074538.0,9607811367.0,9844844976.0,-237033609.0,405.0,483.0,0.0,-78.0,9973.0,0.0,0.0,0.0,0.0,0.0,0.0,221455.0,216476.0,85.0,66728.0,66156.0,-2004.0,60000.0,223000.0,0.0,-163000.0,15733310.0,9019784.0,273863000.0,271930690.0,1932310.0,0.12,1.1,0.64,0.41,0.28,0.42,0.28,0.24,0.72,0.84,1.08,0.77,0.7,0.62,91.7
2019-09-18,267.0,267.0,267.0,269.5,266.5,51360.0,17993.0,13754334364.0,2.85,2.0,40824200.0,14072936.0,26751264.0,118000.0,369968.0,-251968.0,1823000.0,2561000.0,-738000.0,42765200.0,17003904.0,25761296.0,9209327274.0,9443427594.0,-234100320.0,94900352.0,93408883.0,1491469.0,346348941.0,325012403.0,21336538.0,9650576567.0,9861848880.0,-211272313.0,616.0,1180.0,2.0,-566.0,9407.0,0.0,0.0,0.0,0.0,0.0,0.0,222071.0,217656.0,-481.0,66728.0,66156.0,-2004.0,1048000.0,0.0,0.0,1048000.0,16781310.0,9005034.0,274911000.0,271930690.0,2980310.0,0.12,1.1,0.64,0.41,0.28,0.42,0.28,0.24,0.72,0.84,1.08,0.77,0.7,0.62,91.7
2019-09-19,265.0,268.0,265.0,268.0,264.0,27165.0,10194.0,7216457755.0,2.66,0.0,16326802.0,13863667.0,2463135.0,479000.0,357000.0,122000.0,304000.0,591000.0,-287000.0,17109802.0,14811667.0,2298135.0,9225654076.0,9457291261.0,-231637185.0,95379352.0,93765883.0,1613469.0,346652941.0,325603403.0,21049538.0,9667686369.0,9876660547.0,-208974178.0,757.0,472.0,7.0,278.0,9685.0,0.0,214.0,0.0,214.0,214.0,24.0,222828.0,218128.0,-203.0,66728.0,66370.0,-1790.0,0.0,0.0,0.0,0.0,16781310.0,8687521.0,274911000.0,271930690.0,2980310.0,0.12,1.1,0.64,0.41,0.28,0.42,0.28,0.24,0.72,0.84,1.08,0.77,0.7,0.62,91.7
2019-09-20,264.0,266.0,264.0,266.5,264.0,44555.0,9109.0,11785924559.0,4.89,-1.0,35478536.0,36049594.0,-571058.0,1216000.0,366000.0,850000.0,767000.0,426000.0,341000.0,37461536.0,36841594.0,619942.0,9261132612.0,9493340855.0,-232208243.0,96595352.0,94131883.0,2463469.0,347419941.0,326029403.0,21390538.0,9705147905.0,9913502141.0,-208354236.0,358.0,292.0,59.0,7.0,9692.0,15.0,159.0,0.0,144.0,358.0,9.0,223186.0,218420.0,-196.0,66743.0,66529.0,-1646.0,0.0,0.0,0.0,0.0,16781310.0,8838725.0,274911000.0,271930690.0,2980310.0,0.12,1.08,0.63,0.41,0.28,0.42,0.28,0.23,0.71,0.84,1.07,0.79,0.7,0.61,91.76
2019-09-23,264.0,264.0,264.0,264.0,263.0,14220.0,5647.0,3749146092.0,2.52,0.0,8701487.0,7716289.0,985198.0,214000.0,350000.0,-136000.0,160100.0,293000.0,-132900.0,9075587.0,8359289.0,716298.0,9269834099.0,9501057144.0,-231223045.0,96809352.0,94481883.0,2327469.0,347580041.0,326322403.0,21257638.0,9714223492.0,9921861430.0,-207637938.0,260.0,289.0,0.0,-29.0,9663.0,46.0,75.0,0.0,29.0,387.0,1.0,223446.0,218709.0,-225.0,66789.0,66604.0,-1617.0,11000.0,979000.0,0.0,-968000.0,15813310.0,8679525.0,274922000.0,272909690.0,2012310.0,0.12,1.08,0.63,0.41,0.28,0.42,0.28,0.23,0.71,0.84,1.07,0.79,0.7,0.61,91.76
