date,股價,開盤價,收盤價,最高價,最低價,成交張數,成交筆數,成交金額,成交均張,漲跌幅,買進_外陸資買進股數(不含外資自營商),賣出_外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),買進_投信買進股數,賣出_投信賣出股數,投信買賣超股數,買進_自營商買進股數(自行買賣+避險),賣出_自營商賣出股數(自行買賣+避險),自營商買賣超股數,三大法人買進股數,三大法人賣出股數,三大法人買賣超股數,累計_買進_外陸資買進股數(不含外資自營商),累計_賣出_外陸資賣出股數(不含外資自營商),累計_外陸資買賣超股數(不含外資自營商),累計_買進_投信買進股數,累計_賣出_投信賣出股數,累計_投信買賣超股數,累計_買進_自營商買進股數(自行買賣+避險),累計_賣出_自營商賣出股數(自行買賣+避險),累計_自營商買賣超股數,累計_三大法人買進股數,累計_三大法人賣出股數,累計_三大法人買賣超股數,融資_融資買進(張),融資_融資賣出(張),融資_融資現金償還(張),融資_增減(張),融資_融資今日餘額(張),融券_融券買進(張),融券_融券賣出(張),融券_融券償還(張),融券_增減(張),融券_融券今日餘額(張),資券互抵(張),累計_融資_融資買進(張),累計_融資_融資賣出(張),累計_融資_增減(張),累計_融券_融券買進(張),累計_融券_融券賣出(張),累計_融券_增減(張),借券賣出_當日賣出,借券賣出_當日還券,借券賣出_當日調整,借券賣出_增減,借券賣出_當日餘額,借券賣出_次一營業日可限額,累計_借券賣出_當日賣出,累計_借券賣出_當日還券,累計_借券賣出_增減,1-999(股),"1,000-5,000(股)","5,001-10,000(股)","10,001-15,000(股)","15,001-20,000(股)","20,001-30,000(股)","30,001-40,000(股)","40,001-50,000(股)","50,001-100,000(股)","100,001-200,000(股)","200,001-400,000(股)","400,001-600,000(股)","600,001-800,000(股)","800,001-1,000,000(股)","1,000,001(股)以上"
2018-01-16,312.0,311.0,312.0,314.0,309.0,4648.0,2946.0,1447447827.0,1.58,-1.0,2301444.0,2971455.0,-670011.0,20000.0,15000.0,5000.0,102000.0,133000.0,-31000.0,2423444.0,3119455.0,-696011.0,29601922.0,21082191.0,8519731.0,577000.0,125000.0,452000.0,2230780.0,1810000.0,420780.0,32409702.0,23017191.0,9392511.0,132.0,145.0,2.0,-15.0,7614.0,21.0,374.0,1.0,352.0,2099.0,1.0,2860.0,3419.0,-590.0,687.0,1159.0,465.0,47000.0,0.0,0.0,47000.0,6964478.0,1647389.0,1093000.0,527000.0,566000.0,0.24,4.1,1.72,0.89,0.68,1.04,0.62,0.53,1.99,2.54,3.53,2.99,2.56,2.47,74.02
2018-01-17,306.5,308.0,306.5,308.0,303.5,5882.0,3952.0,1797448689.0,1.49,-5.5,2894188.0,4058174.0,-1163986.0,3000.0,17000.0,-14000.0,137000.0,338000.0,-201000.0,3034188.0,4413174.0,-1378986.0,32496110.0,25140365.0,7355745.0,580000.0,142000.0,438000.0,2367780.0,2148000.0,219780.0,35443890.0,27430365.0,8013525.0,211.0,109.0,2.0,100.0,7714.0,142.0,38.0,0.0,-104.0,1995.0,14.0,3071.0,3528.0,-490.0,829.0,1197.0,361.0,118000.0,27000.0,0.0,91000.0,7055478.0,1675902.0,1211000.0,554000.0,657000.0,0.24,4.1,1.72,0.89,0.68,1.04,0.62,0.53,1.99,2.54,3.53,2.99,2.56,2.47,74.02
2018-01-18,319.5,308.5,319.5,321.5,307.0,8801.0,6063.0,2783065628.0,1.45,13.0,4888966.0,2990166.0,1898800.0,80000.0,0.0,80000.0,966000.0,145000.0,821000.0,5934966.0,3135166.0,2799800.0,37385076.0,28130531.0,9254545.0,660000.0,142000.0,518000.0,3333780.0,2293000.0,1040780.0,41378856.0,30565531.0,10813325.0,413.0,554.0,0.0,-141.0,7573.0,64.0,242.0,0.0,178.0,2173.0,9.0,3484.0,4082.0,-631.0,893.0,1439.0,539.0,115000.0,0.0,0.0,115000.0,7170478.0,1589011.0,1326000.0,554000.0,772000.0,0.24,4.1,1.72,0.89,0.68,1.04,0.62,0.53,1.99,2.54,3.53,2.99,2.56,2.47,74.02
2018-01-19,319.0,321.0,319.0,321.0,314.0,7447.0,4572.0,2359053990.0,1.63,-0.5,3658027.0,4227920.0,-569893.0,0.0,221000.0,-221000.0,301000.0,465000.0,-164000.0,3959027.0,4913920.0,-954893.0,41043103.0,32358451.0,8684652.0,660000.0,363000.0,297000.0,3634780.0,2758000.0,876780.0,45337883.0,35479451.0,9858432.0,268.0,204.0,10.0,54.0,7627.0,82.0,46.0,0.0,-36.0,2137.0,11.0,3752.0,4286.0,-577.0,975.0,1485.0,503.0,262000.0,22000.0,0.0,240000.0,7410478.0,1552685.0,1588000.0,576000.0,1012000.0,0.24,3.98,1.66,0.86,0.66,1.03,0.62,0.53,1.97,2.54,3.57,2.87,2.58,2.35,74.46
2018-01-22,319.0,317.0,319.0,319.0,312.0,5556.0,4000.0,1752790673.0,1.39,0.0,2527400.0,2903181.0,-375781.0,0.0,343000.0,-343000.0,386000.0,152000.0,234000.0,2913400.0,3398181.0,-484781.0,43570503.0,35261632.0,8308871.0,660000.0,706000.0,-46000.0,4020780.0,2910000.0,1110780.0,48251283.0,38877632.0,9373651.0,295.0,129.0,2.0,164.0,7791.0,108.0,25.0,1.0,-84.0,2053.0,7.0,4047.0,4415.0,-413.0,1083.0,1510.0,419.0,63000.0,14000.0,0.0,49000.0,7459478.0,1537708.0,1651000.0,590000.0,1061000.0,0.24,3.98,1.66,0.86,0.66,1.03,0.62,0.53,1.97,2.54,3.57,2.87,2.58,2.35,74.46
2018-01-23,318.0,318.5,318.0,323.5,317.0,10574.0,4831.0,3387271687.0,2.19,-1.0,4155887.0,6370496.0,-2214609.0,42000.0,0.0,42000.0,929000.0,261000.0,668000.0,5126887.0,6631496.0,-1504609.0,47726390.0,41632128.0,6094262.0,702000.0,706000.0,-4000.0,4949780.0,3171000.0,1778780.0,53378170.0,45509128.0,7869042.0,951.0,412.0,0.0,539.0,8330.0,43.0,87.0,0.0,44.0,2097.0,15.0,4998.0,4827.0,126.0,1126.0,1597.0,463.0,112000.0,200000.0,0.0,-88000.0,7371478.0,1608746.0,1763000.0,790000.0,973000.0,0.24,3.98,1.66,0.86,0.66,1.03,0.62,0.53,1.97,2.54,3.57,2.87,2.58,2.35,74.46
2018-01-24,307.5,315.0,307.5,316.0,307.5,7802.0,5143.0,2419033601.0,1.52,-10.5,2363000.0,5197617.0,-2834617.0,15000.0,11544.0,3456.0,205000.0,697000.0,-492000.0,2583000.0,5906161.0,-3323161.0,50089390.0,46829745.0,3259645.0,717000.0,717544.0,-544.0,5154780.0,3868000.0,1286780.0,55961170.0,51415289.0,4545881.0,775.0,332.0,1.0,442.0,8772.0,214.0,104.0,0.0,-110.0,1987.0,1.0,5773.0,5159.0,568.0,1340.0,1701.0,353.0,207000.0,62000.0,0.0,145000.0,7516478.0,1644381.0,1970000.0,852000.0,1118000.0,0.24,3.98,1.66,0.86,0.66,1.03,0.62,0.53,1.97,2.54,3.57,2.87,2.58,2.35,74.46
2018-01-25,305.5,308.0,305.5,317.0,305.5,9112.0,5628.0,2830608640.0,1.62,-2.0,4095000.0,5264537.0,-1169537.0,134000.0,0.0,134000.0,599000.0,331000.0,268000.0,4828000.0,5595537.0,-767537.0,54184390.0,52094282.0,2090108.0,851000.0,717544.0,133456.0,5753780.0,4199000.0,1554780.0,60789170.0,57010826.0,3778344.0,486.0,360.0,3.0,123.0,8895.0,82.0,61.0,0.0,-21.0,1966.0,7.0,6259.0,5519.0,691.0,1422.0,1762.0,332.0,197000.0,450000.0,0.0,-253000.0,7263478.0,1688373.0,2167000.0,1302000.0,865000.0,0.24,3.98,1.66,0.86,0.66,1.03,0.62,0.53,1.97,2.54,3.57,2.87,2.58,2.35,74.46
2018-01-26,308.0,300.5,308.0,308.5,300.5,7022.0,4107.0,2129207316.0,1.71,2.5,3161215.0,4620780.0,-1459565.0,38000.0,94000.0,-56000.0,213000.0,289000.0,-76000.0,3412215.0,5003780.0,-1591565.0,57345605.0,56715062.0,630543.0,889000.0,811544.0,77456.0,5966780.0,4488000.0,1478780.0,64201385.0,62014606.0,2186779.0,351.0,155.0,2.0,194.0,9089.0,113.0,49.0,0.0,-64.0,1902.0,14.0,6610.0,5674.0,885.0,1535.0,1811.0,268.0,106000.0,638000.0,0.0,-532000.0,6731478.0,1714641.0,2273000.0,1940000.0,333000.0,0.24,4.1,1.71,0.88,0.67,1.04,0.63,0.53,1.95,2.55,3.63,2.82,2.59,2.28,74.32
2018-01-29,308.0,314.0,308.0,314.0,307.0,4417.0,2971.0,1369854976.0,1.49,0.0,1368064.0,1726000.0,-357936.0,24000.0,6000.0,18000.0,60000.0,236000.0,-176000.0,1452064.0,1968000.0,-515936.0,58713669.0,58441062.0,272607.0,913000.0,817544.0,95456.0,6026780.0,4724000.0,1302780.0,65653449.0,63982606.0,1670843.0,345.0,264.0,2.0,79.0,9168.0,51.0,31.0,0.0,-20.0,1882.0,10.0,6955.0,5938.0,964.0,1586.0,1842.0,248.0,105000.0,2000.0,0.0,103000.0,6834478.0,1634545.0,2378000.0,1942000.0,436000.0,0.24,4.1,1.71,0.88,0.67,1.04,0.63,0.53,1.95,2.55,3.63,2.82,2.59,2.28,74.32
2018-01-30,299.0,305.5,299.0,305.5,298.5,6988.0,4277.0,2106321000.0,1.63,-9.0,1828000.0,4387000.0,-2559000.0,14000.0,7000.0,7000.0,84000.0,790000.0,-706000.0,1926000.0,5184000.0,-3258000.0,60541669.0,62828062.0,-2286393.0,927000.0,824544.0,102456.0,6110780.0,5514000.0,596780.0,67579449.0,69166606.0,-1587157.0,561.0,209.0,3.0,349.0,9517.0,170.0,53.0,1.0,-118.0,1764.0,4.0,7516.0,6147.0,1313.0,1756.0,1895.0,130.0,139000.0,2000.0,0.0,137000.0,6971478.0,1652721.0,2517000.0,1944000.0,573000.0,0.24,4.1,1.71,0.88,0.67,1.04,0.63,0.53,1.95,2.55,3.63,2.82,2.59,2.28,74.32
2018-01-31,299.0,295.0,299.0,304.0,295.0,7830.0,3804.0,2349990830.0,2.06,0.0,4816600.0,5716175.0,-899575.0,10000.0,22000.0,-12000.0,423000.0,155000.0,268000.0,5249600.0,5893175.0,-643575.0,65358269.0,68544237.0,-3185968.0,937000.0,846544.0,90456.0,6533780.0,5669000.0,864780.0,72829049.0,75059781.0,-2230732.0,371.0,204.0,4.0,163.0,9680.0,57.0,48.0,0.0,-9.0,1755.0,24.0,7887.0,6351.0,1476.0,1813.0,1943.0,121.0,20000.0,500000.0,0.0,-480000.0,6491478.0,1671132.0,2537000.0,2444000.0,93000.0,0.24,4.1,1.71,0.88,0.67,1.04,0.63,0.53,1.95,2.55,3.63,2.82,2.59,2.28,74.32
2018-02-01,307.0,310.0,307.0,311.0,306.5,13669.0,6700.0,4221421137.0,2.04,8.0,8433212.0,5692426.0,2740786.0,169000.0,60000.0,109000.0,421000.0,562000.0,-141000.0,9023212.0,6314426.0,2708786.0,73791481.0,74236663.0,-445182.0,1106000.0,906544.0,199456.0,6954780.0,6231000.0,723780.0,81852261.0,81374207.0,478054.0,359.0,996.0,5.0,-642.0,9038.0,12.0,158.0,0.0,146.0,1901.0,18.0,8246.0,7347.0,834.0,1825.0,2101.0,267.0,120000.0,13000.0,0.0,107000.0,6598478.0,1783516.0,2657000.0,2457000.0,200000.0,0.24,4.1,1.71,0.88,0.67,1.04,0.63,0.53,1.95,2.55,3.63,2.82,2.59,2.28,74.32
2018-02-02,304.5,304.0,304.5,306.5,301.5,5242.0,3124.0,1594570080.0,1.68,-2.5,2851635.0,3551702.0,-700067.0,27000.0,10000.0,17000.0,94000.0,285000.0,-191000.0,2972635.0,3846702.0,-874067.0,76643116.0,77788365.0,-1145249.0,1133000.0,916544.0,216456.0,7048780.0,6516000.0,532780.0,84824896.0,85220909.0,-396013.0,191.0,189.0,10.0,-8.0,9030.0,98.0,43.0,3.0,-58.0,1843.0,7.0,8437.0,7536.0,826.0,1923.0,2144.0,209.0,116000.0,20000.0,0.0,96000.0,6694478.0,1809926.0,2773000.0,2477000.0,296000.0,0.24,4.17,1.73,0.9,0.66,1.06,0.63,0.52,1.95,2.53,3.7,2.86,2.43,2.47,74.08
2018-02-05,299.0,295.0,299.0,301.0,295.0,5583.0,3806.0,1665084169.0,1.47,-5.5,3344735.0,3800402.0,-455667.0,28000.0,0.0,28000.0,153000.0,294000.0,-141000.0,3525735.0,4094402.0,-568667.0,79987851.0,81588767.0,-1600916.0,1161000.0,916544.0,244456.0,7201780.0,6810000.0,391780.0,88350631.0,89315311.0,-964680.0,144.0,291.0,1.0,-148.0,8882.0,104.0,148.0,0.0,44.0,1887.0,8.0,8581.0,7827.0,678.0,2027.0,2292.0,253.0,3000.0,167000.0,0.0,-164000.0,6530478.0,1844573.0,2776000.0,2644000.0,132000.0,0.24,4.17,1.73,0.9,0.66,1.06,0.63,0.52,1.95,2.53,3.7,2.86,2.43,2.47,74.08
2018-02-06,286.5,290.0,286.5,292.0,279.0,11116.0,7745.0,3171040900.0,1.44,-12.5,3583900.0,6566756.0,-2982856.0,24000.0,19000.0,5000.0,210000.0,766000.0,-556000.0,3817900.0,7351756.0,-3533856.0,83571751.0,88155523.0,-4583772.0,1185000.0,935544.0,249456.0,7411780.0,7576000.0,-164220.0,92168531.0,96667067.0,-4498536.0,473.0,791.0,4.0,-322.0,8560.0,439.0,120.0,0.0,-319.0,1568.0,36.0,9054.0,8618.0,356.0,2466.0,2412.0,-66.0,100000.0,162000.0,0.0,-62000.0,6468478.0,1941374.0,2876000.0,2806000.0,70000.0,0.24,4.17,1.73,0.9,0.66,1.06,0.63,0.52,1.95,2.53,3.7,2.86,2.43,2.47,74.08
2018-02-07,284.5,292.5,284.5,295.0,284.5,7681.0,5379.0,2221927960.0,1.43,-2.0,2656806.0,5443609.0,-2786803.0,15000.0,11000.0,4000.0,190000.0,277000.0,-87000.0,2861806.0,5731609.0,-2869803.0,86228557.0,93599132.0,-7370575.0,1200000.0,946544.0,253456.0,7601780.0,7853000.0,-251220.0,95030337.0,102398676.0,-7368339.0,332.0,164.0,2.0,166.0,8726.0,104.0,60.0,0.0,-44.0,1524.0,8.0,9386.0,8782.0,522.0,2570.0,2472.0,-110.0,70000.0,0.0,0.0,70000.0,6538478.0,1957985.0,2946000.0,2806000.0,140000.0,0.24,4.17,1.73,0.9,0.66,1.06,0.63,0.52,1.95,2.53,3.7,2.86,2.43,2.47,74.08
2018-02-08,286.0,285.0,286.0,288.5,283.0,4649.0,3062.0,1329808392.0,1.52,1.5,2209106.0,3316039.0,-1106933.0,10000.0,31000.0,-21000.0,109000.0,77000.0,32000.0,2328106.0,3424039.0,-1095933.0,88437663.0,96915171.0,-8477508.0,1210000.0,977544.0,232456.0,7710780.0,7930000.0,-219220.0,97358443.0,105822715.0,-8464272.0,79.0,196.0,8.0,-125.0,8601.0,80.0,140.0,0.0,60.0,1584.0,5.0,9465.0,8978.0,397.0,2650.0,2612.0,-50.0,126000.0,450000.0,0.0,-324000.0,6214478.0,1960729.0,3072000.0,3256000.0,-184000.0,0.24,4.17,1.73,0.9,0.66,1.06,0.63,0.52,1.95,2.53,3.7,2.86,2.43,2.47,74.08
2018-02-09,283.0,272.5,283.0,286.0,270.0,8477.0,4974.0,2361336140.0,1.7,-3.0,3366158.0,5451191.0,-2085033.0,85000.0,0.0,85000.0,208000.0,378000.0,-170000.0,3659158.0,5829191.0,-2170033.0,91803821.0,102366362.0,-10562541.0,1295000.0,977544.0,317456.0,7918780.0,8308000.0,-389220.0,101017601.0,111651906.0,-10634305.0,131.0,416.0,23.0,-308.0,8293.0,388.0,96.0,1.0,-293.0,1291.0,13.0,9596.0,9394.0,89.0,3038.0,2708.0,-343.0,106000.0,222000.0,0.0,-116000.0,6098478.0,1999643.0,3178000.0,3478000.0,-300000.0,0.24,4.28,1.76,0.92,0.68,1.08,0.63,0.52,1.95,2.62,3.65,2.72,2.68,2.33,73.88
2018-02-12,285.0,286.5,285.0,289.0,283.0,5525.0,3527.0,1582507255.0,1.57,2.0,3101026.0,3750353.0,-649327.0,17000.0,292000.0,-275000.0,38000.0,221000.0,-183000.0,3156026.0,4263353.0,-1107327.0,94904847.0,106116715.0,-11211868.0,1312000.0,1269544.0,42456.0,7956780.0,8529000.0,-572220.0,104173627.0,115915259.0,-11741632.0,94.0,177.0,7.0,-90.0,8203.0,101.0,34.0,0.0,-67.0,1224.0,2.0,9690.0,9571.0,-1.0,3139.0,2742.0,-410.0,279000.0,0.0,0.0,279000.0,6377478.0,2003609.0,3457000.0,3478000.0,-21000.0,0.24,4.28,1.76,0.92,0.68,1.08,0.63,0.52,1.95,2.62,3.65,2.72,2.68,2.33,73.88
2018-02-14,285.0,286.5,285.0,289.0,283.0,5525.0,3527.0,1582507255.0,1.57,2.0,3101026.0,3750353.0,-649327.0,17000.0,292000.0,-275000.0,38000.0,221000.0,-183000.0,3156026.0,4263353.0,-1107327.0,94904847.0,106116715.0,-11211868.0,1312000.0,1269544.0,42456.0,7956780.0,8529000.0,-572220.0,104173627.0,115915259.0,-11741632.0,94.0,177.0,7.0,-90.0,8203.0,101.0,34.0,0.0,-67.0,1224.0,2.0,9690.0,9571.0,-1.0,3139.0,2742.0,-410.0,279000.0,0.0,0.0,279000.0,6377478.0,2003609.0,3457000.0,3478000.0,-21000.0,0.24,4.28,1.75,0.91,0.68,1.08,0.61,0.54,1.94,2.66,3.7,2.86,2.4,2.21,74.07
2018-02-21,304.5,293.5,304.5,304.5,292.0,11124.0,7132.0,3331870818.0,1.56,19.5,7800261.0,5263466.0,2536795.0,72000.0,3000.0,69000.0,616000.0,270000.0,346000.0,8488261.0,5536466.0,2951795.0,102705108.0,111380181.0,-8675073.0,1384000.0,1272544.0,111456.0,8572780.0,8799000.0,-226220.0,112661888.0,121451725.0,-8789837.0,159.0,608.0,3.0,-452.0,7746.0,21.0,275.0,1.0,253.0,1477.0,6.0,9849.0,10179.0,-453.0,3160.0,3017.0,-157.0,131000.0,0.0,-64000.0,131000.0,6444478.0,2089475.0,3588000.0,3478000.0,110000.0,0.24,4.28,1.75,0.91,0.68,1.08,0.61,0.54,1.94,2.66,3.7,2.86,2.4,2.21,74.07
2018-02-22,302.0,300.0,302.0,306.0,298.5,7652.0,3770.0,2314089330.0,2.03,-2.5,4389198.0,5101052.0,-711854.0,2000.0,2000.0,0.0,179000.0,288000.0,-109000.0,4570198.0,5391052.0,-820854.0,107094306.0,116481233.0,-9386927.0,1386000.0,1274544.0,111456.0,8751780.0,9087000.0,-335220.0,117232086.0,126842777.0,-9610691.0,177.0,164.0,0.0,13.0,7759.0,57.0,61.0,0.0,4.0,1481.0,4.0,10026.0,10343.0,-440.0,3217.0,3078.0,-153.0,47000.0,0.0,0.0,47000.0,6491478.0,2084027.0,3635000.0,3478000.0,157000.0,0.24,4.28,1.75,0.91,0.68,1.08,0.61,0.54,1.94,2.66,3.7,2.86,2.4,2.21,74.07
